,Date,Material,Count
8331,1992,wood->balsa,1
8332,1992,synthetic->mylar,1
8333,1992,metal->lead,19
8334,1992,ceramic->porcelain,1
8335,1992,glass->fibreglass,3
8336,1992,synthetic->nylon,1
8337,1992,synthetic->polyester,1
8338,1992,skin->leather,1
8339,1992,fibre->velvet,1
8340,1992,wood->cork,15
8341,1992,animal->hair,15
8342,1992,composite->ink,2
8343,1992,stone->granite,1
8344,1992,resin->phenolic-epoxy,1
8345,1992,glass,2
8346,1992,ceramic,1
8347,1992,synthetic->foam,1
8348,1992,synthetic->dacron,1
8349,1992,paper->cardboard - possible,1
8350,1992,resin - possible->rubber - possible,5
8351,1992,glass->enamel,2
8352,1993,paper,16
8353,1993,paper->,6
8354,1993,glass->,5
8355,1993,metal->aluminum,10
8356,1993,metal->steel,11
8357,1993,synthetic->neoprene,1
8358,1993,skin->leather,1
8359,1993,paper->cardboard,11
8360,1993,synthetic->,4
8361,1993,metal->silver,3
8362,1993,synthetic,21
8363,1993,metal,15
8364,1993,fibre->canvas,2
8365,1993,wood,5
8366,1993,metal->copper,2
8367,1993,metal->gold,2
8368,1993,synthetic->plastic,5
8369,1993,fibre->felt,2
8370,1993,synthetic->elastic,2
8371,1993,resin->rubber,3
8372,1993,wood->,5
8373,1993,paper->card stock,5
8374,1993,synthetic->acrylic,6
8375,1993,fibre->,1
8376,1993,synthetic->plexiglass,2
8377,1993,synthetic->nylon,1
8378,1993,glass,4
8379,1993,fibre,1
8380,1993,metal->aluminum - possible,1
8381,1993,glass->enamel,1
8382,1993,metal->,2
8383,1993,wood->plywood,1
8384,1993,glass->fibreglass,1
8385,1993,synthetic->foam,1
8386,1994,metal->steel - possible,2
8387,1994,paper->,8
8388,1994,glass->,6
8389,1994,metal->aluminum,9
8390,1994,metal->steel,8
8391,1994,wood->,3
8392,1994,paper,20
8393,1994,synthetic,31
8394,1994,wood,3
8395,1994,metal,35
8396,1994,fibre,4
8397,1994,paper->card stock,20
8398,1994,metal->silver,2
8399,1994,metal->copper,5
8400,1994,metal->gold,5
8401,1994,synthetic->plastic,19
8402,1994,fibre->felt,2
8403,1994,synthetic->elastic,2
8404,1994,paper->cardboard,12
8405,1994,metal->,9
8406,1994,synthetic->foam,2
8407,1994,synthetic->polypropylene,1
8408,1994,synthetic->urethane,1
8409,1994,synthetic->nylon,6
8410,1994,synthetic->polyethylene,3
8411,1994,synthetic->,4
8412,1994,wood->cork,1
8413,1994,fibre->cotton,1
8414,1994,synthetic->polyester,1
8415,1994,synthetic->plexiglass,3
8416,1994,stone->sodium chloride,1
8417,1994,plant,1
8418,1994,fluid,1
8419,1994,ceramic->plaster,2
8420,1994,synthetic->silicone,1
8421,1994,metal->lead,1
8422,1994,metal->titanium,1
8423,1994,synthetic->neoprene,5
8424,1994,synthetic->styrofoam,5
8425,1994,glass,3
8426,1994,skin->leather,1
8427,1994,resin->rubber,4
8428,1994,glass->enamel,1
8429,1995,metal,75
8430,1995,synthetic,86
8431,1995,glass,9
8432,1995,synthetic->polypropylene,1
8433,1995,synthetic->urethane,1
8434,1995,paper->cardboard,15
8435,1995,synthetic->plastic,6
8436,1995,synthetic->polyolefin,1
8437,1995,synthetic->polyethylene,1
8438,1995,metal->copper,7
8439,1995,metal->aluminum,6
8440,1995,metal->steel,14
8441,1995,synthetic->PVC (polyvinylchloride),1
8442,1995,paper,45
8443,1995,paper->,4
8444,1995,composite->ink,2
8445,1995,metal->chromium,1
8446,1995,metal->brass,2
8447,1995,metal->magnesium,1
8448,1995,wood,7
8449,1995,wood->,4
8450,1995,paper->card stock,5
8451,1995,metal->silver,2
8452,1995,metal->gold,2
8453,1995,synthetic->foam,1
8454,1995,glass->,7
8455,1995,metal->,9
8456,1995,synthetic->nylon,4
8457,1995,synthetic->,6
8458,1995,synthetic->plexiglass,1
8459,1995,fibre,4
8460,1995,ceramic->porcelain,1
8461,1995,fibre->canvas,1
8462,1995,fibre->felt,1
8463,1995,synthetic->elastic,1
8464,1995,glass->fibreglass,1
8465,1995,resin->phenolic-epoxy,1
8466,1995,metal->stainless steel,1
8467,1995,resin->rubber,3
8468,1995,synthetic->carbon,1
8469,1995,skin->leather,1
8470,1995,synthetic->polyester,1
8471,1995,synthetic->rayon,1
8472,1995,fibre->wool,1
8473,1995,synthetic->plexiglass - possible,1
8474,1995,metal->aluminum - possible,1
8475,1995,,1
8476,1995,synthetic->acrylic,2
8477,1995,synthetic - possible,1
8478,1996,paper,41
8479,1996,wood->,5
8480,1996,fibre->canvas,2
8481,1996,paper->card stock,6
8482,1996,synthetic,83
8483,1996,paper->cardboard,12
8484,1996,synthetic->,7
8485,1996,metal->,22
8486,1996,synthetic->acrylic,4
8487,1996,skin->leather,4
8488,1996,metal->gold,7
8489,1996,glass,4
8490,1996,paper->,3
8491,1996,glass->,3
8492,1996,metal->steel,6
8493,1996,metal->silver,4
8494,1996,metal->copper,4
8495,1996,synthetic->plastic,13
8496,1996,metal,50
8497,1996,synthetic->polypropylene,1
8498,1996,fibre,2
8499,1996,wood,2
8500,1996,metal->stainless steel,3
8501,1996,synthetic->polystyrene,1
8502,1996,synthetic->plexiglass,1
8503,1996,metal->aluminum,2
8504,1996,glass->enamel,15
8505,1996,fibre->,3
8506,1996,synthetic->nylon,3
8507,1996,synthetic->polyester,8
8508,1996,synthetic->styrofoam,3
8509,1996,metal->aluminum - possible,2
8510,1996,metal->brass,5
8511,1996,fibre->wool,11
8512,1996,synthetic - possible,2
8513,1996,synthetic->acetate,7
8514,1996,fibre->cotton,4
8515,1996,synthetic - possible->polyester - possible,1
8516,1996,metal->nickel,2
8517,1996,,2
8518,1996,wood->cork,1
8519,1996,resin - possible->rubber - possible,1
8520,1997,synthetic,15
8521,1997,wood,2
8522,1997,fibre,2
8523,1997,glass->,12
8524,1997,synthetic->,20
8525,1997,paper->,10
8526,1997,metal->aluminum,9
8527,1997,paper->cardboard,2
8528,1997,metal,14
8529,1997,paper,27
8530,1997,metal->silver,2
8531,1997,metal->copper,2
8532,1997,metal->gold,2
8533,1997,synthetic->plastic,4
8534,1997,paper->card stock,1
8535,1997,synthetic->mylar,1
8536,1997,metal->,7
8537,1997,resin->rubber,7
8538,1997,wood->,3
8539,1997,fibre->felt,1
8540,1997,fibre->velvet,1
8541,1997,synthetic->carbon,1
8542,1997,glass,1
8543,1997,synthetic->acrylic,2
8544,1997,fibre->canvas,1
8545,1997,metal->steel,1
8546,1997,fibre->cotton - possible,1
8547,1997,synthetic->polyester,1
8548,1997,synthetic->rayon,1
8549,1997,fibre->wool,1
8550,1997,glass->enamel,1
8551,1997,metal->aluminum - possible,2
8552,1997,resin - possible->rubber - possible,1
8553,1998,paper,9
8554,1998,stone->asbestos,1
8555,1998,paper->cardboard,11
8556,1998,metal->aluminum,5
8557,1998,resin->rubber,3
8558,1998,synthetic,39
8559,1998,fibre->,2
8560,1998,synthetic->acrylic,1
8561,1998,wood,2
8562,1998,metal,34
8563,1998,metal->silver,3
8564,1998,metal->copper,2
8565,1998,metal->gold,2
8566,1998,synthetic->plastic,4
8567,1998,synthetic->,12
8568,1998,wood->,6
8569,1998,metal->,14
8570,1998,synthetic->mylar,1
8571,1998,fibre->velvet,2
8572,1998,glass->,4
8573,1998,paper->,4
8574,1998,metal->steel,4
8575,1998,synthetic->plexiglass,1
8576,1998,fibre,2
8577,1998,glass,9
8578,1998,paper->card stock,3
8579,1998,synthetic->styrofoam,2
8580,1998,resin - possible->rubber - possible,1
8581,1998,metal->brass,1
8582,1998,synthetic->plexiglass - possible,1
8583,1998,resin->rubber - possible,1
8584,1998,glass->enamel,1
8585,1998,fibre->canvas,2
8586,1998,skin->leather,2
8587,1998,skin->suede,1
8588,1998,fibre - possible->canvas - possible,1
8589,1998,metal->stainless steel,1
8590,1999,synthetic,16
8591,1999,metal->aluminum,4
8592,1999,paper->cardboard,5
8593,1999,glass,2
8594,1999,paper->,3
8595,1999,glass->,1
8596,1999,metal->steel,6
8597,1999,paper,10
8598,1999,metal->silver,2
8599,1999,metal->copper,3
8600,1999,metal->gold,2
8601,1999,synthetic->plastic,8
8602,1999,metal,13
8603,1999,synthetic->acrylic,2
8604,1999,synthetic->vinyl,4
8605,1999,fibre->canvas,1
8606,1999,wood,3
8607,1999,metal->,2
8608,1999,synthetic->,3
8609,1999,plant,1
8610,1999,fibre,1
8611,1999,ceramic->clay,3
8612,1999,fibre->cotton,2
8613,1999,glass - possible,1
8614,1999,resin - possible->rubber - possible,1
8615,1999,wood->,3
8616,1999,synthetic->plexiglass,2
8617,1999,metal->bronze - possible,1
8618,1999,metal->zinc,1
8619,1999,fibre->velvet - possible,1
8620,1999,fibre->,1
8621,1999,resin->wax,1
8622,2000,synthetic,120
8623,2000,metal,35
8624,2000,synthetic->,5
8625,2000,metal->,6
8626,2000,paper->cardboard,6
8627,2000,paper,94
8628,2000,synthetic->polyester,1
8629,2000,metal->silver,3
8630,2000,metal->copper,6
8631,2000,metal->steel,4
8632,2000,metal->brass,3
8633,2000,paper->,2
8634,2000,glass->,3
8635,2000,synthetic->plastic,1
8636,2000,wood,9
8637,2000,glass,5
8638,2000,metal->aluminum,2
8639,2000,fibre->canvas,2
8640,2000,wood->,2
8641,2000,ceramic->plaster,1
8642,2000,fibre->cotton,1
8643,2000,metal - possible,61
8644,2000,resin - possible->rubber - possible,1
8645,2000,fibre->cotton - possible,2
8646,2000,fibre->felt,1
8647,2000,metal->aluminum - possible,3
8648,2000,,1
8649,2000,plant,1
8650,2000,paper->card stock,1
8651,2000,synthetic->vinyl - possible,1
8652,2000,synthetic->foam - possible,1
8653,2000,wood->cedar,5
8654,2000,metal->copper - possible,5
8655,2000,metal->brass - possible,5
8656,2000,metal->mercury,1
8657,2000,metal->cast-iron,1
8658,2001,paper->cardboard,13
8659,2001,glass->,2
8660,2001,metal->aluminum,5
8661,2001,metal->steel,8
8662,2001,metal,33
8663,2001,synthetic,77
8664,2001,metal->silver,3
8665,2001,metal->copper,3
8666,2001,synthetic->,18
8667,2001,paper->card stock,5
8668,2001,fibre->cotton,1
8669,2001,wood->spruce,1
8670,2001,wood->mahogany,2
8671,2001,resin->rubber,3
8672,2001,metal->brass,1
8673,2001,fibre->canvas,2
8674,2001,wood,1
8675,2001,synthetic->acrylic,1
8676,2001,wood->,2
8677,2001,synthetic->plastic,6
8678,2001,paper,12
8679,2001,synthetic->silicone,2
8680,2001,metal->,7
8681,2001,metal - possible,23
8682,2001,glass - possible->,1
8683,2001,metal->aluminum - possible,9
8684,2001,synthetic->styrofoam,3
8685,2001,resin - possible->rubber - possible,2
8686,2001,glass->fibreglass,1
8687,2001,fibre,1
8688,2001,synthetic->polyester,2
8689,2001,metal->stainless steel,1
8690,2001,metal->brass - possible,1
8691,2001,glass - possible,1
8692,2002,synthetic,39
8693,2002,paper,10
8694,2002,synthetic->,3
8695,2002,metal->gold,1
8696,2002,metal,34
8697,2002,metal->,2
8698,2002,paper->cardboard,7
8699,2002,paper->,1
8700,2002,fluid->oil,1
8701,2002,synthetic->plastic,3
8702,2002,glass->,1
8703,2002,metal->aluminum,2
8704,2002,metal->steel,4
8705,2002,synthetic->polypropylene,1
8706,2002,glass,4
8707,2002,fibre,13
8708,2002,glass - possible,2
8709,2002,wood,7
8710,2002,fibre->cotton,3
8711,2002,skin->leather,2
8712,2002,fibre->felt,2
8713,2002,synthetic->acrylic,2
8714,2002,wood->,1
8715,2002,glass->enamel,1
8716,2002,synthetic->polyester,2
8717,2002,fibre - possible,1
8718,2003,glass->,1
8719,2003,synthetic->silicone,1
8720,2003,synthetic->plastic,3
8721,2003,metal->silver - possible,1
8722,2003,metal->aluminum - possible,2
8723,2003,metal,9
8724,2003,fibre,48
8725,2003,synthetic,20
8726,2003,paper,5
8727,2003,wood->,4
8728,2003,metal->,1
8729,2003,fibre->felt,1
8730,2003,glass - possible,1
8731,2003,metal->steel,8
8732,2003,paper->,2
8733,2003,synthetic->foam,1
8734,2003,synthetic->acrylic,2
8735,2003,metal->aluminum,4
8736,2003,synthetic->polyester,1
8737,2003,synthetic->plexiglass,1
8738,2003,glass->fibreglass,1
8739,2003,wood,3
8740,2003,resin->rubber,1
8741,2003,skin->leather,1
8742,2004,paper,6
8743,2004,wood->,2
8744,2004,metal->steel,6
8745,2004,synthetic->,2
8746,2004,synthetic->plastic - possible,2
8747,2004,fibre->cotton,1
8748,2004,synthetic->polyester,1
8749,2004,paper->,2
8750,2004,synthetic->plastic,4
8751,2004,metal->pewter,1
8752,2004,metal->steel - possible,1
8753,2004,synthetic,3
8754,2004,metal,2
8755,2004,paper->card stock,2
8756,2004,glass - possible->,1
8757,2004,synthetic->nylon,1
8758,2004,metal->aluminum - possible,1
8759,2004,metal->aluminum,1
8760,2004,glass->enamel,1
8761,2004,synthetic - possible->,1
8762,2004,fibre->silk,1
8763,2005,paper,14
8764,2005,metal->silver,1
8765,2005,synthetic,74
8766,2005,metal->,5
8767,2005,synthetic->,8
8768,2005,fibre->velvet - possible,2
8769,2005,fibre->satin - possible,1
8770,2005,fibre->cotton,1
8771,2005,metal,52
8772,2005,fibre,5
8773,2005,wood,8
8774,2005,paper->card stock,2
8775,2005,wood->,4
8776,2005,glass - possible->,1
8777,2005,metal->steel,9
8778,2005,fibre->,2
8779,2005,synthetic->acrylic,1
8780,2005,synthetic->plastic,7
8781,2005,glass,2
8782,2005,paper->cardboard,5
8783,2005,resin->rubber - possible,2
8784,2005,synthetic->foam,7
8785,2005,metal->brass,1
8786,2005,synthetic->polyester,1
8787,2005,fibre->canvas,2
8788,2005,synthetic - possible,4
8789,2005,glass - possible,5
8790,2005,resin - possible->rubber - possible,1
8791,2005,metal->stainless steel,2
8792,2005,skin->leather - possible,1
8793,2005,plant,9
8794,2005,synthetic->polystyrene,1
8795,2005,metal->aluminum - possible,5
8796,2005,metal->aluminum,1
8797,2005,synthetic->imitation leather,1
8798,2005,paper->card stock - possible,1
8799,2005,paper->cardboard - possible,1
